"labCode","siteName","long","lat","c14date","c14std","material","country","dataorigin","ID","siteID"
"Beta-102567","Ankilibehandry-Belo-sur-Mer",44.00331527,-20.7489428,2140,50,"Bone/tooth collagen","Madagascar","Wanyika",2048,59
"NZA R BSM 1995","Ankilibehandry-Belo-sur-Mer",44.00331527,-20.7489428,2000,60,"Bone/tooth collagen","Madagascar","Wanyika",2049,59
"CAMS-142897","Ankilibehandry-Belo-sur-Mer",44.00331527,-20.7489428,1650,30,"Bone/tooth collagen","Madagascar","Wanyika",2050,59
"Beta-103349","Ankilibehandry-Belo-sur-Mer",44.00331527,-20.7489428,1280,60,"Bone/tooth collagen","Madagascar","Wanyika",2051,59
"NZA-12582/R-26341/1","Ankilibehandry-Belo-sur-Mer",44.00331527,-20.7489428,1413,80,"Bone/tooth collagen","Madagascar","Wanyika",2052,59
"Beta-90096","Ankilibehandry-Belo-sur-Mer",44.00331527,-20.7489428,1550,50,"Bone/tooth collagen","Madagascar","Wanyika",2053,59
"Beta-90094","Ankilibehandry-Belo-sur-Mer",44.00331527,-20.7489428,1650,50,"Bone/tooth collagen","Madagascar","Wanyika",2054,59
"NZA-18522/R-28331/5","Ankilibehandry-Belo-sur-Mer",44.00331527,-20.7489428,1866,45,"Bone/tooth collagen","Madagascar","Wanyika",2055,59
"Beta-90097","Ankilibehandry-Belo-sur-Mer",44.00331527,-20.7489428,2000,50,"Bone/tooth collagen","Madagascar","Wanyika",2056,59
"NZA-12583/R- 26341/2","Ankilibehandry-Belo-sur-Mer",44.00331527,-20.7489428,2008,90,"Bone/tooth collagen","Madagascar","Wanyika",2057,59
"CAMS-142636","Ankilibehandry-Belo-sur-Mer",44.00331527,-20.7489428,2275,35,"Bone/tooth collagen","Madagascar","Wanyika",2058,59
"CAMS-142544","Ankilibehandry-Belo-sur-Mer",44.017,-20.733,2005,30,"Bone/tooth collagen","Madagascar","Wanyika",2059,59
"CAMS-142614","Ankilibehandry-Belo-sur-Mer",44.017,-20.733,2195,30,"Bone/tooth collagen","Madagascar","Wanyika",2060,59
"CAMS-142552","Beloha-Anavoha",45.052557,-25.195828,1320,30,"Bone/tooth collagen","Madagascar","Wanyika",2061,100
"CAMS-142613","Beloha-Anavoha",45.052557,-25.195828,1265,25,"Bone/tooth collagen","Madagascar","Wanyika",2062,100
"CAMS-142542","Beloha-Anavoha",45.052557,-25.195828,2060,30,"Bone/tooth collagen","Madagascar","Wanyika",2063,100
"CAMS-142631","Beloha-Anavoha",45.052557,-25.195828,1375,30,"Bone/tooth collagen","Madagascar","Wanyika",2064,100
"Beta-22619","Ranobe Pond",43.853831,-23.357806,1300,80,"Sediment","Madagascar","Wanyika",2065,944
"Beta-23489","Ranobe Pond",43.853831,-23.357806,1360,80,"Sediment","Madagascar","Wanyika",2066,944
"Beta-24423","Ranobe Pond",43.853831,-23.357806,600,70,"Sediment","Madagascar","Wanyika",2067,944
"Beta-28593","Tsiroanomandidy Wetland",46.437342,-18.502618,1160,110,"Sediment","Madagascar","Wanyika",2068,1052
"Beta-63676","Tsiandroina",46.679202,-18.835681,1980,60,"Bone/tooth collagen","Madagascar","Wanyika",2069,1047
"NZA-18521/R-28331/4","Tsiandroina",46.679202,-18.835681,1694,40,"Bone/tooth collagen","Madagascar","Wanyika",2070,1047
"Beta-15885","Tritrivakely Crater Lake",46.976031,-19.323671,3810,70,"Sediment","Madagascar","Wanyika",2071,1042
"H-618","Tritrivakely Crater Lake",46.976031,-19.323671,4340,90,"Non-charcoal plant part","Madagascar","Wanyika",2072,1042
"H-667","Tritrivakely Crater Lake",46.976031,-19.323671,2840,60,"Non-charcoal plant part","Madagascar","Wanyika",2073,1042
"Beta-15884","Tritrivakely Crater Lake",46.976031,-19.323671,1240,100,"Sediment","Madagascar","Wanyika",2074,1042
"Beta-48178","Mitsinjo Flood Plain",46.015539,-16.155765,3420,120,"Sediment","Madagascar","Wanyika",2075,688
"Beta-52365","Mitsinjo Flood Plain",46.015539,-16.155765,3160,210,"Sediment","Madagascar","Wanyika",2076,688
"Beta-51799","Mitsinjo Flood Plain",46.015539,-16.155765,2400,90,"Sediment","Madagascar","Wanyika",2077,688
"Beta-51797","Mitsinjo Flood Plain",46.015539,-16.155765,890,80,"Sediment","Madagascar","Wanyika",2078,688
"Beta-48177","Mitsinjo Flood Plain",46.015539,-16.155765,530,80,"Sediment","Madagascar","Wanyika",2079,688
"Beta-50275","Mitsinjo Flood Plain",46.015539,-16.155765,470,90,"Sediment","Madagascar","Wanyika",2080,688
"Beta-16442","Mitoho Cave",43.705691,-23.719354,4030,70,"Eggshell","Madagascar","Wanyika",2081,685
"Beta-28591","Ambohitratoandro Wetland",47.108102,-19.029665,3720,50,"Sediment","Madagascar","Wanyika",2082,24
"Hela-3854","Ampanihy",43.835949,-22.818804,2430,100,"Bone/tooth collagen","Madagascar","Wanyika",2083,30
"Beta-67392/ETH-11460","Amparihibe Deep",48.280435,-13.365794,1130,50,"Non-charcoal plant part","Madagascar","Wanyika",2084,31
"Beta-62509/CAMS-6424","Amparihibe Deep",48.280435,-13.365794,1660,90,"Sediment","Madagascar","Wanyika",2085,31
"Beta-62508/CAMS-6423","Amparihibe Deep",48.280435,-13.365794,1780,70,"Sediment","Madagascar","Wanyika",2086,31
"Beta-55059/CAMS-3542","Amparihibe Deep",48.280435,-13.365794,1820,60,"Sediment","Madagascar","Wanyika",2087,31
"NZA-18519/R-28331/1","Ampasambazimba
",47.257034,-18.914298,2291,55,"Bone/tooth collagen","Madagascar","Wanyika",2088,32
"Pta-739","Ampasambazimba
",47.257034,-18.914298,1035,50,"Bone/tooth collagen","Madagascar","Wanyika",2089,32
"NZA-18523/R-28331/6","Ampasambazimba
",47.257034,-18.914298,1410,40,"Bone/tooth collagen","Madagascar","Wanyika",2090,32
"NZA-18520/R-28331/3","Ampasambazimba
",47.257034,-18.914298,2402,45,"Bone/tooth collagen","Madagascar","Wanyika",2091,32
"GX-9989","Ampasambazimba
",47.257034,-18.914298,4725,180,"Non-charcoal plant part","Madagascar","Wanyika",2092,32
"CAMS-142915","Ampasambazimba
",46.733,-18.9,2885,30,"Bone/tooth collagen","Madagascar","Wanyika",2093,32
"CAMS-143048","Ampasambazimba
",46.733,-18.9,4730,45,"Bone/tooth collagen","Madagascar","Wanyika",2094,32
"CAMS-143075","Ampasambazimba
",46.733,-18.9,2835,30,"Bone/tooth collagen","Madagascar","Wanyika",2095,32
"CAMS-142606","Ampasambazimba
",46.733,-18.9,1450,25,"Bone/tooth collagen","Madagascar","Wanyika",2096,32
"CAMS-143049","Ampasambazimba
",46.733,-18.9,4610,45,"Bone/tooth collagen","Madagascar","Wanyika",2097,32
"CAMS-142605","Ampasambazimba
",46.733,-18.9,1300,30,"Bone/tooth collagen","Madagascar","Wanyika",2098,32
"CAMS-143053","Ampasambazimba
",46.733,-18.9,2175,30,"Bone/tooth collagen","Madagascar","Wanyika",2099,32
"CAMS-142632","Ampasambazimba
",46.733,-18.9,4540,35,"Bone/tooth collagen","Madagascar","Wanyika",2100,32
"CAMS-143042","Ampasambazimba
",46.733,-18.9,4610,40,"Bone/tooth collagen","Madagascar","Wanyika",2101,32
"CAMS-142714","Ampasambazimba
",46.733,-18.9,4750,40,"Bone/tooth collagen","Madagascar","Wanyika",2102,32
"CAMS-142607","Ampasambazimba
",46.733,-18.9,3905,35,"Bone/tooth collagen","Madagascar","Wanyika",2103,32
"CAMS-142917","Ampasambazimba
",46.733,-18.9,4890,40,"Bone/tooth collagen","Madagascar","Wanyika",2104,32
"GaK-1654","Anavoha",44.549883,-25.277194,1954,110,"Non-charcoal plant part","Madagascar","Wanyika",2105,38
"NZA R UA 4466","Anavoha",45.05,-25.167,1486,76,"Bone/tooth collagen","Madagascar","Wanyika",2106,38
"CAMS-142642","Anavoha",45.05,-25.167,1330,25,"Bone/tooth collagen","Madagascar","Wanyika",2107,38
"CAMS-142713","Anavoha",45.05,-25.167,1725,35,"Bone/tooth collagen","Madagascar","Wanyika",2108,38
"CAMS-142543","Anavoha",45.05,-25.167,3430,30,"Bone/tooth collagen","Madagascar","Wanyika",2109,38
"CAMS-142891","Anavoha",45.05,-25.167,2245,35,"Bone/tooth collagen","Madagascar","Wanyika",2110,38
"CAMS-142538","Anavoha",45.05,-25.167,2300,30,"Bone/tooth collagen","Madagascar","Wanyika",2111,38
"NZA R UA 5482","Anavoha",45.05,-25.167,1308,34,"Bone/tooth collagen","Madagascar","Wanyika",2112,38
"CAMS-142541","Anavoha",45.05,-25.167,1640,30,"Bone/tooth collagen","Madagascar","Wanyika",2113,38
"Beta-55092","Andavambatobe Cave",45.965494,-15.945924,580,100,"Charcoal","Madagascar","Wanyika",2114,43
"Beta-73370","Andrahomana Cave",46.838326,-25.034594,4440,60,"Bone/tooth collagen","Madagascar","Wanyika",2115,46
"NZA-18996/R-28421/1","Andrahomana Cave",46.838326,-25.034594,1536,35,"Bone/tooth collagen","Madagascar","Wanyika",2116,46
"NZA-18997/R-28421/7","Andrahomana",46.633,-25.199,4566,35,"Bone/tooth collagen","Madagascar","Wanyika",2117,45
"Beta-23486","Andraikiba",47.028875,-19.123111,1200,70,"Sediment","Madagascar","Wanyika",2118,47
"Beta-22837","Andraikiba",47.028875,-19.123111,2310,100,"Sediment","Madagascar","Wanyika",2119,47
"Beta-23487","Andraikiba",47.028875,-19.123111,2320,70,"Sediment","Madagascar","Wanyika",2120,47
"NZA-10059/R-24649/1","Ankazoabo Grotte",43.90617,-23.834345,1269,80,"Bone/tooth collagen","Madagascar","Wanyika",2121,57
"NZA-18998/R-28421/9","Ankazoabo Grotte",43.90617,-23.834345,2148,35,"Bone/tooth collagen","Madagascar","Wanyika",2122,57
"CAMS-143077","Ankazoabo Grotte",43.90617,-23.834345,1865,35,"Bone/tooth collagen","Madagascar","Wanyika",2123,57
"CAMS-142801","Ankazoabo Grotte",43.90617,-23.834345,1555,30,"Bone/tooth collagen","Madagascar","Wanyika",2124,57
"CAMS-143123","Ankazoabo Grotte",43.90617,-23.834345,1450,30,"Bone/tooth collagen","Madagascar","Wanyika",2125,57
"NZA R AM 6184","Ankazoabo Grotte",43.90617,-23.834345,1148,162,"Bone/tooth collagen","Madagascar","Wanyika",2126,57
"PSUAMS-7662","Ankazoabo/Ampandramandratsy",44.71,-22.32,825,20,"Bone/tooth collagen","Madagascar","Wanyika",2127,58
"Beta-355563","Ankilitelo",43.877,-22.914,290,30,"Bone/tooth collagen","Madagascar","Wanyika",2128,60
"Beta-14168","Antsetsindrano",47,-20.117,250,60,"Charcoal","Madagascar","Wanyika",2129,64
"Beta-14169","Antsetsindrano",47,-20.117,430,60,"Charcoal","Madagascar","Wanyika",2130,64
"Beta-14167","Antsetsindrano",47,-20.117,360,60,"Charcoal","Madagascar","Wanyika",2131,64
"Beta-60797/CAMS-5484","Antsiroandoha",49.244175,-12.416572,1020,50,"Bone/tooth collagen","Madagascar","Wanyika",2132,67
"Beta-60798/CAMS-5485","Antsiroandoha",49.244175,-12.416572,4400,60,"Bone/tooth collagen","Madagascar","Wanyika",2133,67
"GaK-277","Baie des Galions",46.989733,-24.994616,2250,420,"Marine shell","Madagascar","Wanyika",2134,79
"GaK-1658","Behavoha",44.421011,-25.037912,2160,110,"Carapace","Madagascar","Wanyika",2135,97
"NZA-18524/R-28331/7","Beloha-Anavoha",45.052557,-25.195828,1065,40,"Bone/tooth collagen","Madagascar","Wanyika",2136,100
"Beta-63675","Beloha",44.860758,-25.266638,1380,90,"Bone/tooth collagen","Madagascar","Wanyika",2137,99
"NZA-18999/R-28421/10","Beloha-Anavoha",45.052557,-25.195828,1277,35,"Bone/tooth collagen","Madagascar","Wanyika",2138,100
"GaK-1656","Bemafandry",44.089059,-24.941653,1980,90,"Non-charcoal plant part","Madagascar","Wanyika",2139,101
"GaK-1655","Bemafandry",44.089059,-24.941653,2060,150,"Carapace","Madagascar","Wanyika",2140,101
"NZA-10060/R -2-4649/2","Bevoha",43.75,-23.067,1815,60,"Bone/tooth collagen","Madagascar","Wanyika",2141,108
"NZA R UA 4823","Bevoha",43.75,-23.067,1930,63,"Bone/tooth collagen","Madagascar","Wanyika",2142,108
"NZA R UA 4822","Bevoha",43.75,-23.067,1730,192,"Bone/tooth collagen","Madagascar","Wanyika",2143,108
"KI-3160","Itasy",46.892444,-19.168086,2260,60,"Sediment","Madagascar","Wanyika",2144,336
"Beta-14856","Kavitaha",47.046355,-19.251083,670,80,"Sediment","Madagascar","Wanyika",2145,391
"Beta-11729","Kavitaha",47.046355,-19.251083,710,100,"Sediment","Madagascar","Wanyika",2146,391
"Beta-15528","Kavitaha",47.046355,-19.251083,960,90,"Sediment","Madagascar","Wanyika",2147,391
"Beta-14855","Kavitaha",47.046355,-19.251083,1400,80,"Sediment","Madagascar","Wanyika",2148,391
"Beta-11730","Kavitaha",47.046355,-19.251083,1490,60,"Sediment","Madagascar","Wanyika",2149,391
"Beta-68068/CAMS-10245","Komango",44.795688,-19.316758,1750,60,"Bone/tooth collagen","Madagascar","Wanyika",2150,440
"Beta-103350","Komango",44.795688,-19.316758,3390,50,"Sediment","Madagascar","Wanyika",2151,440
"Beta-55094 CAMS-3547","Lavakasaka",47.28,-19.63,2380,70,"Eggshell","Madagascar","Wanyika",2152,490
"Gif-7471","Lohavohitra",47.283,-19.633,260,60,"Charcoal","Madagascar","Wanyika",2153,527
"SMU-1520","Lohavohitra",47.283,-19.633,270,45,"Charcoal","Madagascar","Wanyika",2154,527
"Beta-23488","Mahery",49.31256,-12.787697,2950,70,"Sediment","Madagascar","Wanyika",2155,576
"Beta-22618","Mahery",49.31256,-12.787697,3680,70,"Sediment","Madagascar","Wanyika",2156,576
"Beta-24614","Mahery",49.31256,-12.787697,4620,90,"Sediment","Madagascar","Wanyika",2157,576
"NZA-18525/R-28331/10a","Mananjary",48.466339,-20.628071,2327,40,"Bone/tooth collagen","Madagascar","Wanyika",2158,603
"GRO-2197","Marais d?Ifanja",46.861264,-19.296022,4200,80,"Sediment","Madagascar","Wanyika",2159,613
"NZA-16994/R-28139/3","Masinandriana",47.582656,-18.976645,2154,40,"Bone/tooth collagen","Madagascar","Wanyika",2160,624
"NZA-16995/R-28139/6","Masinandriana",47.582656,-18.976645,4496,40,"Bone/tooth collagen","Madagascar","Wanyika",2161,624
"PSUAMS-3684","Andavadoaka",43.239,-22.075,1585,20,"Carapace","Madagascar","Wanyika",2162,42
"PSUAMS-3686","Andavadoaka",43.239,-22.075,1530,20,"Carapace","Madagascar","Wanyika",2163,42
"PSUAMS-3689","Andavadoaka",43.239,-22.075,2185,20,"Carapace","Madagascar","Wanyika",2164,42
"PSUAMS-3612","Andavadoaka",43.239,-22.075,2055,20,"Carapace","Madagascar","Wanyika",2165,42
"PSUAMS-3690","Andavadoaka",43.239,-22.075,2160,20,"Carapace","Madagascar","Wanyika",2166,42
"PSUAMS-5619","Andaboy",43.39914,-21.897606,975,15,"Bone/tooth collagen","Madagascar","Wanyika",2167,39
"PSUAMS-5633","Beanka",44.148245,-20.876776,290,15,"Bone/tooth collagen","Madagascar","Wanyika",2168,94
"PSUAMS-3685","Ampisorogna",43.419025,-22.091154,2125,20,"Carapace","Madagascar","Wanyika",2169,35
"PSUAMS-5623","Itampolove",43.261,-22.227,935,20,"Bone/tooth collagen","Madagascar","Wanyika",2170,335
"PSUAMS-3611","Itampolove",43.261,-22.227,1310,20,"Carapace","Madagascar","Wanyika",2171,335
"PSUAMS-3618","Itampolove",43.261,-22.227,1895,20,"Carapace","Madagascar","Wanyika",2172,335
"PSUAMS-5632","Itampolove",43.261,-22.227,4025,20,"Bone/tooth collagen","Madagascar","Wanyika",2173,335
"Hela-157","Ampoza",44.300851,-22.279778,1705,55,"Bone/tooth collagen","Madagascar","Wanyika",2174,36
"Hela-156","Ampoza",44.300851,-22.279778,1810,60,"Bone/tooth collagen","Madagascar","Wanyika",2175,36
"Hela-158","Ampoza",44.300851,-22.279778,1850,55,"Bone/tooth collagen","Madagascar","Wanyika",2176,36
"GaK-2309","Ampoza",44.300851,-22.279778,1910,120,"Bone/tooth collagen","Madagascar","Wanyika",2177,36
"BM-1628","Ampoza",44.300851,-22.279778,2035,35,"Bone/tooth collagen","Madagascar","Wanyika",2178,36
"NZA-16997/R-28139/8","Ampoza",44.300851,-22.279778,2285,40,"Bone/tooth collagen","Madagascar","Wanyika",2179,36
"GrA-11626","Ampoza",44.300851,-22.279778,2370,50,"Bone/tooth collagen","Madagascar","Wanyika",2180,36
"NZA-16996/R-28139/7","Ampoza",44.300851,-22.279778,2517,40,"Bone/tooth collagen","Madagascar","Wanyika",2181,36
"Pta-7728","Ampoza",44.300851,-22.279778,2760,60,"Bone/tooth collagen","Madagascar","Wanyika",2182,36
"PSUAMS-3699","Ampoza",44.300851,-22.279778,1230,20,"Carapace","Madagascar","Wanyika",2183,36
"PSUAMS-5420","Ampoza",44.300851,-22.279778,1225,20,"Bone/tooth collagen","Madagascar","Wanyika",2184,36
"PSUAMS-5421","Ampoza",44.300851,-22.279778,1165,20,"Bone/tooth collagen","Madagascar","Wanyika",2185,36
"PSUAMS-5422","Ampoza",44.300851,-22.279778,1215,20,"Bone/tooth collagen","Madagascar","Wanyika",2186,36
"PSUAMS-5131","Ampoza",44.300851,-22.279778,1155,15,"Bone/tooth collagen","Madagascar","Wanyika",2187,36
"PSUAMS-5423","Ampoza",44.300851,-22.279778,1200,20,"Bone/tooth collagen","Madagascar","Wanyika",2188,36
"PSUAMS-3763","Ampoza",44.300851,-22.279778,2675,25,"Bone/tooth collagen","Madagascar","Wanyika",2189,36
"CAMS-243052","Ampoza",44.300851,-22.279778,2660,40,"Bone/tooth collagen","Madagascar","Wanyika",2190,36
"PSUAMS-5286","Ampoza",44.300851,-22.279778,2470,15,"Bone/tooth collagen","Madagascar","Wanyika",2191,36
"PSUAMS-5414","Ampoza",44.300851,-22.279778,2795,20,"Bone/tooth collagen","Madagascar","Wanyika",2192,36
"PSUAMS-5129","Ampoza",44.300851,-22.279778,2670,20,"Bone/tooth collagen","Madagascar","Wanyika",2193,36
"PSUAMS-5415","Ampoza",44.300851,-22.279778,2735,20,"Bone/tooth collagen","Madagascar","Wanyika",2194,36
"PSUAMS-5416","Ampoza",44.300851,-22.279778,2730,20,"Bone/tooth collagen","Madagascar","Wanyika",2195,36
"PSUAMS-5130","Ampoza",44.300851,-22.279778,2485,20,"Bone/tooth collagen","Madagascar","Wanyika",2196,36
"PSUAMS-5417","Ampoza",44.300851,-22.279778,2710,20,"Bone/tooth collagen","Madagascar","Wanyika",2197,36
"PSUAMS-5418","Ampoza",44.300851,-22.279778,2455,20,"Bone/tooth collagen","Madagascar","Wanyika",2198,36
"PSUAMS-5419","Ampoza",44.300851,-22.279778,2475,20,"Bone/tooth collagen","Madagascar","Wanyika",2199,36
"PSUAMS-5649","Ampoza",44.300851,-22.279778,2735,20,"Bone/tooth collagen","Madagascar","Wanyika",2200,36
"PSUAMS-5297","Tulear",43.773155,-23.353183,1195,15,"Bone/tooth collagen","Madagascar","Wanyika",2201,1053
"PSUAMS-3619","Androka",44.14694,-24.976929,1540,20,"Bone/tooth collagen","Madagascar","Wanyika",2202,50
"PSUAMS-3620","Androka",44.14694,-24.976929,1545,20,"Bone/tooth collagen","Madagascar","Wanyika",2203,50
"QC-970","Anakao",43.65,-23.65,2775,95,"Eggshell","Madagascar","Wanyika",2204,37
"QC-971","Anakao",43.65,-23.65,2375,100,"Eggshell","Madagascar","Wanyika",2205,37
"QC-972","Anakao",43.65,-23.65,3960,150,"Eggshell","Madagascar","Wanyika",2206,37
"OZF-514","Faux Cap",45.53,-25.55,1610,40,"Eggshell","Madagascar","Wanyika",2207,248
"OZF-854","Faux Cap",45.53,-25.55,3260,50,"Eggshell","Madagascar","Wanyika",2208,248
"OZF-855","Faux Cap",45.53,-25.55,4060,50,"Eggshell","Madagascar","Wanyika",2209,248
"OZF-856","Faux Cap",45.53,-25.55,4140,50,"Eggshell","Madagascar","Wanyika",2210,248
"CAMS-142809","Manombo-Tulear",43.4739244,-22.9528005,1525,25,"Bone/tooth collagen","Madagascar","Wanyika",2211,611
"CAMS-142907","Manombo-Tulear",43.4739244,-22.9528005,1605,30,"Bone/tooth collagen","Madagascar","Wanyika",2212,611
"CAMS-142634","Manombo-Tulear",43.4739244,-22.9528005,1465,25,"Bone/tooth collagen","Madagascar","Wanyika",2213,611
"CAMS-142602","Manombo-Tulear",43.4739244,-22.9528005,2325,30,"Bone/tooth collagen","Madagascar","Wanyika",2214,611
"CAMS-142807","Manombo-Tulear",43.4739244,-22.9528005,1685,25,"Bone/tooth collagen","Madagascar","Wanyika",2215,611
"CAMS-142901","Manombo-Tulear",43.4739244,-22.9528005,1795,25,"Bone/tooth collagen","Madagascar","Wanyika",2216,611
"CAMS-142806","Manombo-Tulear",43.4739244,-22.9528005,1420,25,"Bone/tooth collagen","Madagascar","Wanyika",2217,611
"CAMS-142905","Manombo-Tulear",43.4739244,-22.9528005,1730,30,"Bone/tooth collagen","Madagascar","Wanyika",2218,611
"PSUAMS-6990","Manombo",43.4739244,-22.9528005,860,20,"Bone/tooth collagen","Madagascar","Wanyika",2219,610
"CAMS-148400","Tsimanampesotse",43.76,-24.05,905,25,"Bone/tooth collagen","Madagascar","Wanyika",2220,1049
"CAMS-148401","Tsimanampesotse",43.76,-24.05,295,25,"Bone/tooth collagen","Madagascar","Wanyika",2221,1049
"CAMS-147034","West Mikoboka Plateau Cave #13",43.877,-22.914,1380,30,"Bone/tooth collagen","Madagascar","Wanyika",2222,1083
"OxA-19855","Mandrare Rivermouth",46.687722,-24.968838,1416,26,"Eggshell","Madagascar","Wanyika",2223,607
"OxA-19854","Cap Ste Marie",45.2456487,-25.5522023,3004,29,"Eggshell","Madagascar","Wanyika",2224,156
"OxA-19852","Kotoala",45.58672394,-25.52181848,4572,29,"Eggshell","Madagascar","Wanyika",2225,444
"OxA-13531","Montefeno",45.829,-25.047,401,25,"Charcoal","Madagascar","Wanyika",2226,711
"OxA-13532","Montefeno",45.829,-25.047,355,24,"Charcoal","Madagascar","Wanyika",2227,711
"X-2003","Montefeno",45.829,-25.252,1960,240,"Sediment","Madagascar","Wanyika",2228,711
"X-2004","Montefeno",45.829,-25.252,690,60,"Sediment","Madagascar","Wanyika",2229,711
"X-1679","Anjankitike",46.39834827,-24.96925415,545,40,"Sediment","Madagascar","Wanyika",2230,53
"X-1680","Anjankitike",46.39834827,-24.96925415,250,115,"Sediment","Madagascar","Wanyika",2231,53
"X- 1682","Anjankitike",46.39834827,-24.96925415,490,50,"Sediment","Madagascar","Wanyika",2232,53
"X-1683","Anjankitike",46.39834827,-24.96925415,405,55,"Sediment","Madagascar","Wanyika",2233,53
"X-1677","Mionjona",46.39126297,-24.98093814,290,45,"Sediment","Madagascar","Wanyika",2234,682
"X-1678","Mionjona",46.39126297,-24.98093814,310,45,"Sediment","Madagascar","Wanyika",2235,682
"Gif-5154","Ambohitrikanjaka",48.633,-18.85,380,90,"Charcoal","Madagascar","Wanyika",2236,25
"GaK-1058","Angavobe",47.733,-18.917,330,80,"Charcoal","Madagascar","Wanyika",2237,51
"Ly-3161","Fanongoavana",47.85,-19.05,410,100,"Charcoal","Madagascar","Wanyika",2238,247
"LY-3162","Fanongoavana",47.85,-19.05,450,120,"Charcoal","Madagascar","Wanyika",2239,247
"Gif-547","Fanongoavana",47.85,-19.05,450,100,"Charcoal","Madagascar","Wanyika",2240,247
"Beta-24479","Vohitrarivo",47.283,-20.083,290,80,"Charcoal","Madagascar","Wanyika",2241,1075
"PSUAMS-7663","Lakato'ni Gavin",49.353,-12.331,1035,15,"Bone/tooth collagen","Madagascar","Wanyika",2242,479
"UCIAMS-167900","Antsirafaly",43.72,-23.63,1550,20,"Bone/tooth collagen","Madagascar","Wanyika",2243,66
"CAMS-148398","Ampehabe Cave",44.34826505,-23.3841196,1405,25,"Bone/tooth collagen","Madagascar","Wanyika",2244,34
"CAMS-142540","Antsirabe",47.033,-19.867,1260,25,"Bone/tooth collagen","Madagascar","Wanyika",2245,65
"CAMS-143150","Antsirabe",47.033,-19.867,1800,35,"Bone/tooth collagen","Madagascar","Wanyika",2246,65
"CAMS-143065","Antsirabe",47.033,-19.867,1215,25,"Bone/tooth collagen","Madagascar","Wanyika",2247,65
"ETH-95007","Amborolana",50.17130872,-14.45492475,838,22,"Charcoal","Madagascar","Wanyika",2248,28
"ETH-95008","Amborolana",50.17130872,-14.45492475,699,21,"Charcoal","Madagascar","Wanyika",2249,28
"ETH-95009","Amborolana",50.17130872,-14.45492475,900,21,"Charcoal","Madagascar","Wanyika",2250,28
"ETH-95010","Amborolana",50.17130872,-14.45492475,918,22,"Charcoal","Madagascar","Wanyika",2251,28
"ETH-95011","Amborolana",50.17130872,-14.45492475,988,21,"Charcoal","Madagascar","Wanyika",2252,28
"ETH-95012","Amborolana",50.17130872,-14.45492475,957,21,"Charcoal","Madagascar","Wanyika",2253,28
"ETH-95013","Amborolana",50.17130872,-14.45492475,995,21,"Charcoal","Madagascar","Wanyika",2254,28
"ETH-95014","Amborolana",50.17130872,-14.45492475,885,22,"Charcoal","Madagascar","Wanyika",2255,28
"ETH-95015","Amborolana",50.17130872,-14.45492475,736,22,"Charcoal","Madagascar","Wanyika",2256,28
"ETH-95016","Amborolana",50.17130872,-14.45492475,689,22,"Charcoal","Madagascar","Wanyika",2257,28
"ETH-95017","Amborolana",50.17130872,-14.45492475,791,22,"Charcoal","Madagascar","Wanyika",2258,28
"ETH-95018","Amborolana",50.17130872,-14.45492475,866,22,"Charcoal","Madagascar","Wanyika",2259,28
"ETH-95019","Ambodimadiro",50.16287512,-14.46699997,865,22,"Charcoal","Madagascar","Wanyika",2260,20
"ETH-95020","Ambodimadiro",50.16287512,-14.46699997,957,22,"Charcoal","Madagascar","Wanyika",2261,20
"ETH-95021","Bemanevika",50.13525984,-14.22834599,779,21,"Charcoal","Madagascar","Wanyika",2262,102
"ETH-95022","Bemanevika",50.13525984,-14.22834599,862,21,"Charcoal","Madagascar","Wanyika",2263,102
"ETH-95023","Bemanevika",50.13525984,-14.22834599,662,21,"Charcoal","Madagascar","Wanyika",2264,102
"ETH-95024","Benavony",50.172,-14.408,594,21,"Charcoal","Madagascar","Wanyika",2265,103
"ETH-95025","Benavony",50.172,-14.408,1049,21,"Charcoal","Madagascar","Wanyika",2266,103
"ETH-102805","Andrangana",49.77554142,-12.86484334,647,21,"Charcoal","Madagascar","Wanyika",2267,48
"ETH-102806","Andrangana",49.77554142,-12.86484334,642,21,"Charcoal","Madagascar","Wanyika",2268,48
"ETH-102807","Andrangana",49.77554142,-12.86484334,589,15,"Charcoal","Madagascar","Wanyika",2269,48
"ETH-102808","Andrangana",49.77554142,-12.86484334,517,21,"Charcoal","Madagascar","Wanyika",2270,48
"ETH-102809","Andrangana",49.77554142,-12.86484334,684,21,"Charcoal","Madagascar","Wanyika",2271,48
"ETH-102811","Bobalila",49.71923649,-12.87128632,851,21,"Charcoal","Madagascar","Wanyika",2272,122
"ETH-102812","Bobalila",49.71923649,-12.87128632,617,21,"Charcoal","Madagascar","Wanyika",2273,122
"ETH-102813","Bobalila",49.71923649,-12.87128632,661,21,"Charcoal","Madagascar","Wanyika",2274,122
"ETH-102814","Bobalila",49.71923649,-12.87128632,688,21,"Charcoal","Madagascar","Wanyika",2275,122
"ETH-102815","Bobalila",49.71923649,-12.87128632,659,21,"Charcoal","Madagascar","Wanyika",2276,122
"ETH-102816","Antravy �meraude",49.31740527,-12.07924433,736,21,"Charcoal","Madagascar","Wanyika",2277,2
"AA-94535","Ngotto",17.515,3.763,412,34,"-","Central African Republic","aDRAC",2278,818
"AA-94536","Ngotto",17.511,3.738,1938,36,"-","Central African Republic","aDRAC",2279,818
